,name,typ_0,x,y
1509,Ladožská,MHD,21.289939880371,48.6829109191894
1510,"Barca, kostoly",MHD,21.2657604217529,48.6763191223144
1511,"Barca, kostoly",MHD,21.2656497955322,48.6764793395996
1512,Žiacka,MHD,21.3119602203369,48.6713104248046
1513,Žiacka,MHD,21.3183708190917,48.6711997985839
1514,Žiacka,MHD,21.3187408447265,48.6715507507324
1515,Krajský súd,MHD,21.2495994567871,48.716510772705
1516,Krajský súd,MHD,21.2505702972412,48.7165412902832
1517,Krajský súd,MHD,21.2508907318115,48.7175712585449
1518,Krajský súd,MHD,21.2508201599121,48.7174911499023
1519,Krajský súd,MHD,21.2493934631347,48.71626663208
1520,Krajský súd,MHD,21.2485656738281,48.7161979675292
1521,Okresný úrad,MHD,21.2469806671142,48.7352905273437
1522,Okresný úrad,MHD,21.247480392456,48.7345581054687
1523,Okresný úrad,MHD,21.2469005584716,48.7367897033691
1524,Okresný úrad,MHD,21.2454795837402,48.7365112304687
1525,Okresný úrad,MHD,21.248918,48.733723
1526,Okresný úrad,MHD,21.250926,48.734458
1527,Krematórium,MHD,21.289529800415,48.7723312377929
1528,Krematórium,MHD,21.2899093627929,48.7725982666015
1529,Kremnická,MHD,21.2194499969482,48.7053298950195
1530,Kremnická,MHD,21.2192497253417,48.7051391601562
1531,Krupinská,MHD,21.2305297851562,48.7310409545898
1532,Krupinská,MHD,21.2304992675781,48.7309684753417
1533,Ulica Sv. Ladislava,MHD,21.29660987854,48.7347717285156
1534,Ulica Sv. Ladislava,MHD,21.2966995239257,48.7345085144042
1535,"Barca, kultúrny dom",MHD,21.2628993988037,48.6851005554199
1536,"Barca, kultúrny dom",MHD,21.2630500793457,48.6851615905761
1537,"Barca, kultúrny dom",MHD,21.2669048309326,48.6855010986328
1538,Krásna,MHD,21.3122806549072,48.6726417541503
1539,Krásna,MHD,21.3123397827148,48.6727218627929
1540,Kvetná,MHD,21.1715698242187,48.6368408203125
1541,Lackova,MHD,21.319860458374,48.6691818237304
1542,Lackova,MHD,21.3200893402099,48.6689109802246
1543,Lackova,MHD,21.3218898773193,48.6680908203125
1544,Lackova,MHD,21.3218803405761,48.6679992675781
1545,Letecká,MHD,21.2393398284912,48.7424888610839
1546,Letecká,MHD,21.2385997772216,48.7427101135253
1547,Letisko ,MHD,21.2373790740966,48.6734008789062
1548,Letisko ,MHD,21.2364406585693,48.6729202270507
1549,Lingov,MHD,21.2912006378173,48.7323913574218
1550,Obchodná akadémia,MHD,21.2397003173828,48.7301788330078
1551,"Železníky, križovatka",MHD,21.2508201599121,48.7006683349609
1552,"Železníky, križovatka",MHD,21.2520198822021,48.699909210205
1553,"Železníky, križovatka",MHD,21.2508201599121,48.7006683349609
1554,"Železníky, križovatka",MHD,21.2520198822021,48.699909210205
1555,Levočská,MHD,21.2797203063964,48.6907386779785
1556,Levočská,MHD,21.2801094055175,48.6903915405273
1557,Levočská,MHD,21.2801895141601,48.6902618408203
1558,Levočská,MHD,21.2800102233886,48.6901588439941
1559,Levočská,MHD,21.2799091339111,48.6899604797363
1560,Levočská,MHD,21.2775001525878,48.6902503967285
1561,Bukovecká,MHD,21.2800598144531,48.6918296813964
1562,Bukovecká,MHD,21.2801208496093,48.6928405761718
1563,Bukovecká,MHD,21.2804508209228,48.6938400268554
1564,Postupimská,MHD,21.289249420166,48.7323188781738
1565,Postupimská,MHD,21.2889347076416,48.7321815490722
1566,"Moldavská, OC",MHD,21.2378902435302,48.6994094848632
1567,"Moldavská, OC",MHD,21.2397499084472,48.7009201049804
1568,"Moldavská, OC",MHD,21.2376194000244,48.700698852539
1569,"Moldavská, OC",MHD,21.2384700775146,48.6997718811035
1570,"Moldavská, OC",MHD,21.2384700775146,48.6997718811035
1571,"Moldavská, OC",MHD,21.2400493621826,48.6987113952636
1572,Obchodné centrum Optima,MHD,21.2355403900146,48.6965293884277
1573,Obchodné centrum Optima,MHD,21.2359294891357,48.6969108581542
1574,Obchodné centrum Optima,MHD,21.2365093231201,48.6962394714355
1575,Obchodné centrum Optima,MHD,21.2361602783203,48.6960906982421
1576,Obchodné centrum Optima,MHD,21.2356719970703,48.696792602539
1577,Obchodné centrum Optima,MHD,21.2355403900146,48.6965293884277
1578,Obchodné centrum Optima,MHD,21.2375545501708,48.6968383789062
1579,Obchodné centrum Optima,MHD,21.2355899810791,48.6968383789062
1580,Obchodné centrum Optima,MHD,21.2372493743896,48.69673538208
1581,Zupkova,MHD,21.2852802276611,48.7336883544921
1582,Zupkova,MHD,21.2849693298339,48.7336196899414
1583,Važecká,MHD,21.2994003295898,48.675968170166
1584,Važecká,MHD,21.298599243164,48.6765403747558
1585,Važecká,MHD,21.2987594604492,48.6762809753417
1586,Važecká,MHD,21.2991905212402,48.6757316589355
1587,Važecká,MHD,21.2987594604492,48.6762809753417
1588,Važecká,MHD,21.2991008758544,48.6763687133789
1589,Tomášikova,MHD,21.2539005279541,48.7358703613281
1590,Tomášikova,MHD,21.2538204193115,48.7354393005371
1591,Mier,MHD,21.251070022583,48.7394294738769
1592,Mier,MHD,21.2509994506835,48.7391700744628
1593,Mier,MHD,21.2541007995605,48.7395210266113
1594,Mier,MHD,21.2533893585205,48.7393684387207
1595,Bernolákova,MHD,21.2366695404052,48.710350036621
1596,Bernolákova,MHD,21.2371406555175,48.7094192504882
1597,Bernolákova,MHD,21.2367706298828,48.7106208801269
1598,Budanova,MHD,21.2148208618164,48.7718696594238
1599,Bernolákova,MHD,21.2369709014892,48.7094001770019
1600,Pereš,MHD,21.2026901245117,48.694580078125
1601,Pereš,MHD,21.2026901245117,48.694580078125
1602,Lorinčík,MHD,21.1926193237304,48.6899299621582
1603,Lorinčík,MHD,21.1929397583007,48.6898193359375
1604,Poľov,MHD,21.1887855529785,48.6676788330078
1605,Poľov,MHD,21.1889400482177,48.6673507690429
1606,Ovsená,MHD,21.2774105072021,48.7197189331054
1607,Palackého,MHD,21.2683792114257,48.7186203002929
1608,Palackého,MHD,21.2689800262451,48.7185516357421
1609,Pasteurova,MHD,21.2567996978759,48.7095489501953
1610,Prekladisko hotových výrobkov,MHD,21.20166015625,48.604148864746
1611,Prekladisko hotových výrobkov,MHD,21.2015705108642,48.6041603088378
1612,Slovenská č. 20,MHD,21.2600803375244,48.7372512817382
1613,Slovenská č. 20,MHD,21.2601299285888,48.7369384765625
1614,Plťová,MHD,21.2665691375732,48.7389907836914
1615,Plťová,MHD,21.2659606933593,48.7383193969726
1616,Plynáreň Haniska,MHD,21.2304191589355,48.6192588806152
1617,Plynáreň Haniska,MHD,21.2288799285888,48.6185188293457
1618,Idanská,MHD,21.246410369873,48.7092399597167
1619,Idanská,MHD,21.2462501525878,48.7090911865234
1620,Pod Furčou,MHD,21.2737503051757,48.7359085083007
1621,Pod Furčou,MHD,21.2740898132324,48.7358589172363
1622,Podjazdy Haniska,MHD,21.2261295318603,48.6231002807617
1623,Podjazdy Haniska,MHD,21.2259998321533,48.6230506896972
1624,Podnikateľská,MHD,21.2707595825195,48.6719703674316
1625,Podnikateľská,MHD,21.2707405090332,48.6711616516113
1626,Perešská,MHD,21.2182903289794,48.6840591430664
1627,Perešská,MHD,21.2179298400878,48.6837615966796
1628,Perešská,MHD,21.2184906005859,48.6844444274902
1629,Perešská,MHD,21.2178001403808,48.6849517822265
1630,Perešská,MHD,21.2178192138671,48.6842308044433
1631,Polianska,MHD,21.2462005615234,48.7484283447265
1632,Polianska,MHD,21.2454395294189,48.7480697631835
1633,Poliklinika Východ,MHD,21.2831192016601,48.738971710205
1634,Poliklinika Východ,MHD,21.2826690673828,48.7389106750488
1635,Poliklinika Východ,MHD,21.2823905944824,48.7382087707519
1636,Poliklinika Východ,MHD,21.2818202972412,48.7384490966796
1637,Nová nemocnica,MHD,21.23530960083,48.7224807739257
1638,Nová nemocnica,MHD,21.2346496582031,48.7214698791503
1639,Nová nemocnica,MHD,21.2355709075927,48.7225914001464
1640,Nová nemocnica,MHD,21.2338905334472,48.7223014831542
1641,Nová nemocnica,MHD,21.2360591888427,48.7216796875
1642,Nová nemocnica,MHD,21.2345008850097,48.7215499877929
1643,Poliklinika KVP,MHD,21.2153491973876,48.7136917114257
1644,Poliklinika KVP,MHD,21.2157306671142,48.7132911682128
1645,Poliklinika Sever,MHD,21.2509708404541,48.7305488586425
1646,Poliklinika Sever,MHD,21.2497596740722,48.7319602966308
1647,Poliklinika Sever,MHD,21.2509708404541,48.7305488586425
1648,Poliklinika Sever,MHD,21.2497596740722,48.7319602966308
1649,Poliklinika Sever,MHD,21.2497596740722,48.7319602966308
1650,Poliklinika Sever,MHD,21.25239,48.73293
1651,Poľská,MHD,21.2615394592285,48.6996307373046
1652,Poľská,MHD,21.2615947723388,48.6989784240722
1653,Pošta 2,MHD,21.2636909484863,48.7264709472656
1654,Pošta 2,MHD,21.2648391723632,48.7261009216308
1655,Pri hati,MHD,21.25777053833,48.7407684326171
1656,Pri hati,MHD,21.2579307556152,48.7405700683593
1657,Pri hati,MHD,21.2586193084716,48.7417411804199
1658,Pri hati,MHD,21.2588005065917,48.7415885925292
1659,"Pri prachárni, obchodné centrá",MHD,21.2504005432128,48.6991691589355
1660,"Pri prachárni, obchodné centrá",MHD,21.2493495941162,48.6983184814453
1661,"Pri prachárni, obchodné centrá",MHD,21.2497596740722,48.6989784240722
1662,Rašelinové závody,MHD,21.3100891113281,48.6560897827148
1663,Rašelinové závody,MHD,21.3101406097412,48.6562004089355
1664,"Luník IX, rázcestie",MHD,21.2235202789306,48.6996688842773
1665,"Luník IX, rázcestie",MHD,21.2221202850341,48.7006912231445
1666,"Poľov, rázcestie",MHD,21.207420349121,48.6624298095703
1667,"Poľov, rázcestie",MHD,21.2069396972656,48.6623802185058
1668,"Poľov, rázcestie",MHD,21.2074699401855,48.6617202758789
1669,"Poľov, rázcestie",MHD,21.2082901000976,48.6625213623046
1670,"Poľov, rázcestie",MHD,21.2084808349609,48.6630096435546
1671,"Poľov, rázcestie",MHD,21.2080497741699,48.6624908447265
1672,Rovníková,MHD,21.2937793731689,48.6801605224609
1673,Rovníková,MHD,21.2948493957519,48.6791305541992
1674,Rovníková,MHD,21.2937507629394,48.6803894042968
1675,Rovníková,MHD,21.2936992645263,48.6803398132324
1676,Rušňové depo,MHD,21.2674808502197,48.7151794433593
1677,Rušňové depo,MHD,21.2657794952392,48.7131881713867
1678,Ružová - OC Galéria,MHD,21.2427806854248,48.7140007019042
1679,Ružová - OC Galéria,MHD,21.2403392791748,48.7143287658691
1680,Južná trieda č. 125,MHD,21.2652702331542,48.692268371582
1681,Južná trieda č. 125,MHD,21.2651691436767,48.6925315856933
1682,Sečovská,MHD,21.2798995971679,48.726390838623
1683,Sečovská,MHD,21.2789993286132,48.7262802124023
1684,Senný trh,MHD,21.2656707763671,48.7174911499023
1685,Senný trh,MHD,21.2641696929931,48.7187614440917
1686,Senný trh,MHD,21.2644290924072,48.7188415527343
1687,Senný trh,MHD,21.2650508880615,48.7190208435058
1688,Lingov,MHD,21.2924194335937,48.7324790954589
1689,Socha Jána Pavla II.,MHD,21.2680206298828,48.6879806518554
1690,Socha Jána Pavla II.,MHD,21.2682991027832,48.6795005798339
1691,Socha Jána Pavla II.,MHD,21.2698993682861,48.6752090454101
1692,Socha Jána Pavla II.,MHD,21.2686176300048,48.6790390014648
1693,Socha Jána Pavla II.,MHD,21.2685585021972,48.6792678833007
1694,"Luník IX, sídlisko",MHD,21.2206897735595,48.6998596191406
1695,"Luník IX, sídlisko",MHD,21.2206897735595,48.6998596191406
1696,"Kasárne, Kulturpark",MHD,21.2555694580078,48.7122192382812
1697,"Kasárne, Kulturpark",MHD,21.2550106048583,48.7131385803222
1698,Sládkovičova,MHD,21.2352790832519,48.7293281555175
1699,Sládkovičova,MHD,21.2379703521728,48.7289390563964
1700,Slovenský rozhlas,MHD,21.251760482788,48.723030090332
1701,Slovenský rozhlas,MHD,21.2520198822021,48.7217903137207
1702,Slovenský rozhlas,MHD,21.251760482788,48.7228889465332
1703,Slovenská č. 42,MHD,21.2595500946044,48.7389602661132
1704,Slovenská č. 42,MHD,21.2594394683837,48.7390708923339
1705,Dopravná,MHD,21.2703094482421,48.7462882995605
1706,Dopravná,MHD,21.2693004608154,48.7468605041503
1707,Sofijská,MHD,21.272590637207,48.7517700195312
1708,Sofijská,MHD,21.2721290588378,48.7516708374023
1709,Sokolovská,MHD,21.2303104400634,48.7232398986816
1710,Sokolovská,MHD,21.2310009002685,48.7230987548828
1711,SOŠ automobilová,MHD,21.2444705963134,48.7061614990234
1712,SOŠ automobilová,MHD,21.2439098358154,48.7060508728027
1713,SOŠ automobilová,MHD,21.2439193725585,48.7057800292968
1714,SOŠ automobilová,MHD,21.2435493469238,48.7054405212402
1715,Učňovská,MHD,21.1726493835449,48.6035690307617
1716,Učňovská,MHD,21.1726207733154,48.6300010681152
1717,Učňovská,MHD,21.1725997924804,48.6302490234375
1718,Spaľovňa,MHD,21.3128395080566,48.6584091186523
1719,Budanova,MHD,21.2140502929687,48.771728515625
1720,Spaľovňa,MHD,21.3128604888916,48.6581382751464
1721,Spoločenský pavilón,MHD,21.2399291992187,48.7067184448242
1722,Spoločenský pavilón,MHD,21.2385692596435,48.7064895629882
1723,Spoločenský pavilón,MHD,21.2398490905761,48.7065887451171
1724,Spoločenský pavilón,MHD,21.2381591796875,48.7061309814453
1725,Spoločenský pavilón,MHD,21.2386207580566,48.7063484191894
1726,Spoločenský pavilón,MHD,21.2402801513671,48.7064590454101
1727,Spoločenský pavilón,MHD,21.2396793365478,48.7070388793945
1728,Spoločenský pavilón,MHD,21.2390403747558,48.7066993713378
1729,Stará nemocnica,MHD,21.2612705230712,48.7081718444824
1730,Stará nemocnica,MHD,21.2614593505859,48.7076606750488
1731,Stará nemocnica,MHD,21.2583198547363,48.7069702148437
1732,Stará nemocnica,MHD,21.2577209472656,48.7062606811523
1733,Stará nemocnica,MHD,21.2586402893066,48.7061080932617
1734,Radnica Starého mesta,MHD,21.2498703002929,48.7256698608398
1735,Radnica Starého mesta,MHD,21.2493000030517,48.7266006469726
1736,Radnica Starého mesta,MHD,21.2491092681884,48.7266082763671
1737,Radnica Starého mesta,MHD,21.2497291564941,48.7252502441406
1738,Radnica Starého mesta,MHD,21.2511596679687,48.7259788513183
1739,Radnica Starého mesta,MHD,21.2519798278808,48.7256202697753
1740,Radnica Starého mesta,MHD,21.2511005401611,48.7255096435546
1741,Radnica Starého mesta,MHD,21.2496356964111,48.7257766723632
1742,Starozagorská,MHD,21.2154998779296,48.720100402832
1743,Starozagorská,MHD,21.2149696350097,48.7200088500976
1744,Starozagorská,MHD,21.2154998779296,48.720100402832
1745,Stavadlo 2 U.S.Steel,MHD,21.2140998840332,48.6106796264648
1746,Stavadlo 2 U.S.Steel,MHD,21.2140598297119,48.6107215881347
1747,Stodolova,MHD,21.2340698242187,48.7008781433105
1748,Stodolova,MHD,21.2338905334472,48.7008209228515
1749,Stodolova,MHD,21.233829498291,48.7009887695312
1750,Suchá dolina,MHD,21.2303791046142,48.7578697204589
1751,Suchá dolina,MHD,21.2302494049072,48.7578582763671
1752,Suchodolinská,MHD,21.2364406585693,48.7457389831542
1753,Suchodolinská,MHD,21.2359790802001,48.7461013793945
1754,Svornosti,MHD,21.2613296508789,48.7333984375
1755,Svornosti,MHD,21.261339187622,48.7331314086914
1756,Havlíčkova,MHD,21.2451190948486,48.7387199401855
1757,Havlíčkova,MHD,21.2452697753906,48.7388191223144
1758,Havlíčkova,MHD,21.2450294494628,48.7386207580566
1759,Havlíčkova,MHD,21.2459297180175,48.7392196655273
1760,Havlíčkova,MHD,21.2452201843261,48.7387084960937
1761,Havlíčkova,MHD,21.2447490692138,48.7386283874511
1762,Havlíčkova,MHD,21.2458705902099,48.7399139404296
1763,Králičia,MHD,21.2802600860595,48.7024993896484
1764,Králičia,MHD,21.2800998687744,48.7017097473144
1765,Štrbská,MHD,21.2393207550048,48.7521705627441
1766,Štrbská,MHD,21.2391891479492,48.7521514892578
1767,Technická univerzita,MHD,21.2441692352294,48.7306594848632
1768,Technická univerzita,MHD,21.2449703216552,48.7300186157226
1769,Technická univerzita,MHD,21.2441501617431,48.7294082641601
1770,Technická univerzita,MHD,21.2444591522216,48.7296600341796
1771,Technická univerzita,MHD,21.2445907592773,48.7302017211914
1772,Technická univerzita,MHD,21.2439193725585,48.7308807373046
1773,Tepláreň,MHD,21.2803993225097,48.6986007690429
1774,Tepláreň,MHD,21.2808609008789,48.6972198486328
1775,Teplého,MHD,21.2615890502929,48.6825714111328
1776,Teplého,MHD,21.261489868164,48.682689666748
1777,Priemyselná,MHD,21.2774906158447,48.7287483215332
1778,Priemyselná,MHD,21.2771091461181,48.7282905578613
1779,Lingov,MHD,21.2913608551025,48.7324790954589
1780,Trebišovská,MHD,21.2314205169677,48.7031593322753
1781,Trebišovská,MHD,21.231740951538,48.702709197998
1782,Triton,MHD,21.2611694335937,48.7015495300292
1783,Triton,MHD,21.2611503601074,48.7013092041015
1784,"Alžbetina, Rek.UPJŠ",MHD,21.2525596618652,48.7197685241699
1785,"Alžbetina, Rek.UPJŠ",MHD,21.2527198791503,48.7188682556152
1786,V úvoze,MHD,21.2838306427001,48.7028884887695
1787,V úvoze,MHD,21.2832794189453,48.7034683227539
1788,Valcovne U. S. Steel,MHD,21.1941204071044,48.632511138916
1789,Valcovne U. S. Steel,MHD,21.194709777832,48.6329689025878
1790,Valcovne U. S. Steel,MHD,21.1947402954101,48.6332511901855
1791,Valcovne U. S. Steel,MHD,21.194839477539,48.6333694458007
1792,Valcovne U. S. Steel,MHD,21.194969177246,48.6335411071777
1793,Valcovne U. S. Steel,MHD,21.195119857788,48.6336402893066
1794,Valcovne U. S. Steel,MHD,21.194049835205,48.6330986022949
1795,Viničná,MHD,21.2788391113281,48.7115402221679
1796,Viničná,MHD,21.2785892486572,48.7111892700195
1797,Vitalina,MHD,21.2219696044921,48.7669296264648
1798,Vitalina,MHD,21.2219905853271,48.7675285339355
1799,Vo výmoli,MHD,21.2761096954345,48.7325401306152
1800,Vo výmoli,MHD,21.2763004302978,48.732738494873
1801,Vodárenská,MHD,21.249059677124,48.7411804199218
1802,Vodárenská,MHD,21.2489795684814,48.7413215637207
1803,Vodná,MHD,21.2603397369384,48.7249412536621
1804,Vodná,MHD,21.2603893280029,48.724739074707
1805,"Pereš, vodojem",MHD,21.2255191802978,48.6893615722656
1806,Vrátnica 4 U.S.Steel,MHD,21.2179508209228,48.6297607421875
1807,Vrátnica 4 U.S.Steel,MHD,21.2175502777099,48.6302490234375
1808,Katastrálny úrad,MHD,21.2677993774414,48.6828002929687
1809,Katastrálny úrad,MHD,21.2678203582763,48.6825103759765
1810,Pri prachárni,MHD,21.2445201873779,48.6937408447265
1811,Katastrálny úrad,MHD,21.2681999206542,48.6818809509277
1812,Katastrálny úrad,MHD,21.2672500610351,48.6838493347167
1813,"VSS, križovatka",MHD,21.2659664154052,48.6893806457519
1814,"VSS, križovatka",MHD,21.2645072937011,48.6887168884277
1815,"VSS, križovatka",MHD,21.266300201416,48.6882209777832
1816,"VSS, križovatka",MHD,21.2673282623291,48.6889038085937
1817,"VSS, križovatka",MHD,21.2663402557373,48.687889099121
1818,"VSS, križovatka",MHD,21.266014099121,48.6898803710937
1819,"VSS, križovatka",MHD,21.2666397094726,48.687629699707
1820,"VSS, križovatka",MHD,21.2674102783203,48.6886711120605
1821,"VSS, križovatka",MHD,21.2661094665527,48.6880989074707
1822,"VSS, križovatka",MHD,21.2636852264404,48.6886177062988
1823,"VSS, križovatka",MHD,21.2635898590087,48.6886138916015
1824,Vstup. areál USS,MHD,21.1921997070312,48.6226501464843
1825,Vstup. areál USS,MHD,21.1907901763916,48.622760772705
1826,Vstup. areál USS,MHD,21.1907901763916,48.622760772705
1827,Vstup. areál USS,MHD,21.1921997070312,48.6226501464843
1828,Vstup. areál USS,MHD,21.1928405761718,48.6229515075683
1829,Vstup. areál USS,MHD,21.1926803588867,48.6228485107421
1830,Vstup. areál USS,MHD,21.1925296783447,48.6227188110351
1831,Vstup. areál USS,MHD,21.1923294067382,48.6226387023925
1832,Vstup. areál USS,MHD,21.1926155090332,48.6227493286132
1833,Vstup. areál USS,MHD,21.1911602020263,48.6226501464843
1834,Vstup. areál USS,MHD,21.1923809051513,48.6226806640625
1835,"Alejová, gymnázium",MHD,21.2468204498291,48.7028617858886
1836,"Alejová, gymnázium",MHD,21.2463798522949,48.7030410766601
1837,"Alejová, gymnázium",MHD,21.2465705871582,48.7030982971191
1838,"Alejová, gymnázium",MHD,21.2465991973876,48.7028312683105
1839,Vyhliadková veža,MHD,21.2260398864746,48.7634315490722
1840,Vyhliadková veža,MHD,21.2258701324462,48.7634201049804
1841,Želiarska,MHD,21.2575492858886,48.7536888122558
1842,Želiarska,MHD,21.2572307586669,48.7538108825683
1843,"Myslava, Pri škole",MHD,21.1961708068847,48.7144508361816
1844,"Myslava, Pri škole",MHD,21.1966400146484,48.7142181396484
1845,"Barca, základná škola",MHD,21.2633991241455,48.6791687011718
1846,"Barca, základná škola",MHD,21.2634506225585,48.6789512634277
1847,Zelený dvor,MHD,21.2943801879882,48.7704315185546
1848,Zelený dvor,MHD,21.2934703826904,48.7717590332031
1849,Zimná,MHD,21.246919631958,48.7276306152343
1850,Zimná,MHD,21.2466697692871,48.7279090881347
1851,Zimná,MHD,21.2465591430664,48.728229522705
1852,Zimná,MHD,21.2465305328369,48.7278785705566
1853,Zimná,MHD,21.24494,48.73018
1854,Zimný štadión,MHD,21.2461605072021,48.713020324707
1855,Zimný štadión,MHD,21.2460899353027,48.7128105163574
1856,Podhradová,MHD,21.2437705993652,48.7498817443847
1857,Podhradová,MHD,21.2438106536865,48.7512397766113
1858,Zoologická záhrada,MHD,21.2025699615478,48.7808609008789
1859,Zoologická záhrada,MHD,21.2028102874755,48.7806587219238
1860,Žel. zastávka Ťahanovce,MHD,21.2507591247558,48.7560005187988
1861,Žel. zastávka Ťahanovce,MHD,21.2511100769042,48.7561988830566
1862,Železničná nemocnica,MHD,21.2606296539306,48.7282485961914
1863,Železničná nemocnica,MHD,21.2604999542236,48.7282485961914
1864,Železničná nemocnica,MHD,21.2595691680908,48.7282485961914
1865,Staničné námestie,MHD,21.2662391662597,48.7224502563476
1866,Staničné námestie,MHD,21.2662391662597,48.7224502563476
1867,Staničné námestie,MHD,21.2664699554443,48.7216415405273
1868,Staničné námestie,MHD,21.2667503356933,48.7222290039062
1869,Staničné námestie,MHD,21.2668704986572,48.722240447998
1870,Staničné námestie,MHD,21.2668209075927,48.722068786621
1871,Staničné námestie,MHD,21.266939163208,48.7220993041992
1872,Staničné námestie,MHD,21.2661590576171,48.7214012145996
1873,Staničné námestie,MHD,21.2663402557373,48.7223510742187
1874,Železníky,MHD,21.2533798217773,48.7023887634277
1875,Železníky,MHD,21.2528800964355,48.7018318176269
1876,Žilinská,MHD,21.2287197113037,48.7087287902832
1877,Žilinská,MHD,21.2288398742675,48.7082595825195
1878,Šebastovce,MHD,21.2701797485351,48.6555595397949
1879,Šebastovce,MHD,21.269639968872,48.6559715270996
1880,ZŠ Polianska,MHD,21.2455406188964,48.7480316162109
1881,ZŠ Polianska,MHD,21.2461891174316,48.7484588623046
1882,Správa mestskej zelene,MHD,21.3156394958496,48.6575202941894
1883,Správa mestskej zelene,MHD,21.2156295776367,48.6575584411621
1884,Kokšov Bakša č. 2,MHD,21.3199405670166,48.6502494812011
1885,Kokšov Bakša č. 2,MHD,21.3199405670166,48.6502494812011
1886,Kokšov Bakša č. 215,MHD,21.32078,48.648316
1887,Kokšov Bakša č. 215,MHD,21.3212203979492,48.6481018066406
1888,"Kokšov Bakša, kostol",MHD,21.3244895935058,48.6470718383789
1889,"Kokšov Bakša, kostol",MHD,21.3229064941406,48.6449317932128
1890,Pri prachárni,MHD,21.2445201873779,48.6937408447265
1891,Bratislavská,MHD,21.2251605987548,48.7080001831054
1892,Bratislavská,MHD,21.2261695861816,48.7077713012695
1893,Valeo,MHD,21.2309608459472,48.6767387390136
1894,Valeo,MHD,21.2304706573486,48.6789016723632
1895,Obchodné centrum Cassovia,MHD,21.2508392333984,48.6966705322265
1896,Obchodné centrum Cassovia,MHD,21.2504005432128,48.6963806152343
1897,Dénešova,MHD,21.2164592742919,48.7117614746093
1898,Holubyho,MHD,21.2636394500732,48.6989707946777
1899,Holubyho,MHD,21.26362991333,48.6987190246582
1900,Holubyho,MHD,21.2615890502929,48.6989288330078
1901,Holubyho,MHD,21.2615203857421,48.6996688842773
1902,"Jahodná, horáreň",MHD,21.1674499511718,48.7691802978515
1903,"Šaca, školy",MHD,21.1777801513671,48.6303596496582
1904,"Šaca, školy",MHD,21.1774501800537,48.6303787231445
1905,Vpred,MHD,21.1942138671875,48.7556953430175
1906,Vpred,MHD,21.195701599121,48.7552795410156
1907,Útulok pre zvieratá,MHD,21.2233295440673,48.6252899169921
1908,Útulok pre zvieratá,MHD,21.2233295440673,48.6252899169921
1909,Cassovar,MHD,21.2456703186035,48.7196311950683
1910,Cassovar,MHD,21.2456703186035,48.7196311950683
1911,Faurecia,MHD,21.2306900024414,48.6756896972656
1912,Faurecia,MHD,21.2308902740478,48.675178527832
1913,Vyšný dvor,MHD,21.3202400207519,48.6729507446289
1914,Vyšný dvor,MHD,21.320909500122,48.6735305786132
1915,Staroslovanská,MHD,21.3168296813964,48.6770591735839
1916,Staroslovanská,MHD,21.3167495727539,48.6771011352539
1917,Pri Teleku,MHD,21.3150997161865,48.6797294616699
1918,Pri Teleku,MHD,21.3151893615722,48.6796913146972
1919,Minská,MHD,21.321210861206,48.6703987121582
1920,Minská,MHD,21.3202896118164,48.6726913452148
1921,Helsinská,MHD,21.2685089111328,48.760269165039
1922,Helsinská,MHD,21.268419265747,48.760269165039
1923,Tip Top,MHD,21.246280670166,48.7267799377441
1924,Tip Top,MHD,21.2462406158447,48.726951599121
1925,Immopark,MHD,21.2373790740966,48.6789894104003
1926,Immopark,MHD,21.2373790740966,48.6789894104003
1927,Heringeš,MHD,21.2951793670654,48.7205581665039
1928,Heringeš,MHD,21.2950592041015,48.7204208374023
1929,EcoPoint,MHD,21.2678394317626,48.7431488037109
1930,EcoPoint,MHD,21.2683906555175,48.7431602478027
1931,"OC Optima, služobný vchod",MHD,21.2397747039794,48.6953964233398
1932,"OC Optima, služobný vchod",MHD,21.239688873291,48.6955413818359
1933,"OC Optima, dolný vstup",MHD,21.2381896972656,48.6943931579589
1934,"OC Optima, dolný vstup",MHD,21.2385845184326,48.6943778991699
1935,Bocatiova,MHD,21.252007,48.729382
1936,Bocatiova,MHD,21.251734,48.729728
1937,Bocatiova,MHD,21.251959,48.729261
1938,Bocatiova,MHD,21.251798,48.729796
1939,Tramínová,MHD,21.31349,48.682141
1940,Tramínová,MHD,21.313576,48.682219
1941,"Kruhový objazd, Trieda SNP",MHD,21.2418003082275,48.7056465148925
1942,"Kruhový objazd, Moldavská",MHD,21.2422065734863,48.703872680664
1943,"Kruhový objazd, Alejová",MHD,21.2445354461669,48.7040748596191
1944,Oáza,MHD,21.314441,48.658587
1945,Oáza,MHD,21.314935,48.658332
1946,Priemyselný park pri letisku,MHD,21.2309608459472,48.6767387390136
1947,Priemyselný park pri letisku,MHD,21.2304706573486,48.6789016723632
1948,Bahýľova,MHD,21.2373790740966,48.6789894104003
1949,Bahýľova,MHD,21.2373790740966,48.6789894104003
1950,Zelená stráň,MHD,21.2949657440185,48.7268333435058
1951,Zelená stráň,MHD,21.2951145172119,48.7268981933593
1952,Pollova,MHD,21.3265552520751,48.6661567687988
1953,Pollova,MHD,21.1901912689208,48.6662406921386
1954,Námestie sv. Cyrila a Metoda,MHD,21.3119602203369,48.6713104248046
1955,Námestie sv. Cyrila a Metoda,MHD,21.3183708190917,48.6711997985839
